"Title","Last update","Geolocation","Main location","Action area","twitter account","website","Post date"
"904Labs","2018-02-05","POINT (4.8951679 52.3702157)","","Analytics, AI/Machine learning","","https://www.904labs.com/en/","2018-02-05"
"Nordic Quantum Computing Group","2018-02-05","POINT (10.7522454 59.9138688)","","Analytics, AI/Machine learning","","http://nqcg.com/","2018-02-05"
"Viva","2018-02-05","POINT (10.7522454 59.9138688)","","Analytics, AI/Machine learning","","https://meetviva.com/","2018-02-05"
"Iris.AI","2018-02-05","POINT (10.7522454 59.9138688)","","Analytics, AI/Machine learning","","https://iris.ai/","2018-02-05"
"Luca Labs","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","https://www.lucalabs.io/","2018-02-05"
"Stanusch Technologies","2018-02-05","POINT (18.8555704 50.2558286)","","Analytics, AI/Machine learning","","https://www.stanusch.com/en_GB?q=","2018-02-05"
"Craftinity","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","http://craftinity.com/","2018-02-05"
"MLJAR","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","https://mljar.com/","2018-02-05"
"CTA","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","http://cta.ai/en/","2018-02-05"
"Infermedica","2018-02-05","POINT (17.0385376 51.1078852)","","Analytics, AI/Machine learning","","http://infermedica.com/","2018-02-05"
"The Eye","2018-02-05","POINT (19.9449799 50.0646501)","","Analytics, AI/Machine learning","","http://theeyesee.it/","2018-02-05"
"United Robots","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","http://www.unitedrobots.co/","2018-02-05"
"Robotics Inventions","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","http://www.roboticsinventions.com/","2018-02-05"
"Nethone","2018-02-05","POINT (21.0122287 52.2296756)","","Analytics, AI/Machine learning","","http://www.nethone.com/","2018-02-05"
"visor.ai","2018-02-05","POINT (-9.1393366 38.7222524)","","Analytics, AI/Machine learning","","http://www.visor.ai/","2018-02-05"
"MediaServista","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","http://www.mediaservista.com/","2018-02-05"
"Lurity","2018-02-05","POINT (17.1077478 48.1485965)","","Analytics, AI/Machine learning","","https://www.lurity.com/","2018-02-05"
"Trapview","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","http://www.trapview.com/","2018-02-05"
"violanto","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","http://violanto.com/","2018-02-05"
"Commons","2018-02-05","POINT (-3.7037902 40.4167754)","","Analytics, AI/Machine learning","","http://www.commons.fm/","2018-02-05"
"Sentimer","2018-02-05","POINT (-3.7037902 40.4167754)","","Analytics, AI/Machine learning","","http://sentimer.com/bots-in-action.html","2018-02-05"
"Lurtis Rules","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","https://www.lurtis.com/","2018-02-05"
"CogniCor Technologies","2018-02-05","POINT (2.1734035 41.3850639)","","Analytics, AI/Machine learning","","http://www.cognicor.com","2018-02-05"
"Marketeer.co","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","https://marketeer.co","2018-02-05"
"DAIA Solutions","2018-02-05","POINT (-1.9812313 43.318334)","","Analytics, AI/Machine learning","","http://daiasolutions.com/","2018-02-05"
"ec2ce","2018-02-05","POINT (-5.9844589 37.3890924)","","Analytics, AI/Machine learning","","http://www.ec2ce.com/","2018-02-05"
"iMath Research","2018-02-05","POINT (2.1734035 41.3850639)","","Analytics, AI/Machine learning","","http://www.imathresearch.com","2018-02-05"
"Minderest","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","https://www.minderest.com/","2018-02-05"
"MedicSen","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","http://medicsen.net/en/","2018-02-05"
"Nire iHealth","2018-02-05","POINT (-2.9349852 43.2630126)","","Analytics, AI/Machine learning","","http://nire.co","2018-02-05"
"Nuubo","2018-02-05","POINT (-3.7037902 40.4167754)","","Analytics, AI/Machine learning","","http://nuubo.com/?q=en","2018-02-05"
"Catchoom","2018-02-05","POINT (2.1734035 41.3850639)","","Analytics, AI/Machine learning","","https://catchoom.com","2018-02-05"
"Dive","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","https://www.dive.tv/","2018-02-05"
"Gestoos","2018-02-05","POINT (2.1734035 41.3850639)","","Analytics, AI/Machine learning","","http://www.gestoos.com/","2018-02-05"
"restbai","2018-02-05","POINT (2.1734035 41.3850639)","","Analytics, AI/Machine learning","","http://restb.ai","2018-02-05"
"DISCOPERI","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","http://www.discoperi.com/","2018-02-05"
"Mirubee","2018-02-05","POINT (-3.7037902 40.4167754)","","Analytics, AI/Machine learning","","http://mirubee.com/index.php/en","2018-02-05"
"SHERPA","2018-02-05","POINT (-2.9525632 43.3156121)","","Analytics, AI/Machine learning","","http://sher.pa/","2018-02-05"
"Smartaxi","2018-02-05","POINT (-0.3762881 39.4699075)","","Analytics, AI/Machine learning","","http://www.smartaxi.me/","2018-02-05"
"SmartEcoMap","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","http://smartecomap.com/en/","2018-02-05"
"Newronia","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","http://en.newronia.com/","2018-02-05"
"Aisoy","2018-02-05","POINT (-0.7125608 38.2699329)","","Analytics, AI/Machine learning","","https://www.aisoy.com/","2018-02-05"
"Sadako Technologies","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","http://www.sadako.es","2018-02-05"
"Espafil","2020-04-15","","","Vertical applications","","http://www.espafiltech.com/","2018-02-05"
"Leads Origins","2018-02-05","POINT (-3.7037902 40.4167754)","","Analytics, AI/Machine learning","","https://www.leadsorigins.com/","2018-02-05"
"Relevante.me","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","https://relevante.me/","2018-02-05"
"Acrolinx","2019-01-18","POINT (13.3885876 52.5204582)","","Analytics, AI/Machine learning","","https://www.acrolinx.com/","2018-02-05"
"Autumn AI","2018-02-05","POINT (13.404954 52.5200066)","","Analytics, AI/Machine learning","","http://autumnai.com/","2018-02-05"
"Explosion AI","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","https://explosion.ai/","2018-02-05"
"Weps","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","https://getweps.com/","2018-02-05"
"Gini","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","https://www.gini.net/en/","2018-02-05"
"Retresco","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","https://www.retresco.de/","2018-02-05"
"Offerial","2018-12-23","POINT (4.469936 50.503887)","","Analytics, AI/Machine learning","","http://offerial.com","2018-02-05"
